pair,side,units,entry_price,entry_time,exit_price,exit_time,exit_reason,pnl_usd,r_multiple,bars_held,partial_taken
GBP_USD,long,31013,1.33683,2025-05-19 09:00:00+00:00,1.3439385714285714,2025-05-21 06:00:00+00:00,tp,220.46,1.98,46,False
EUR_USD,long,55351,1.13398,2025-05-23 08:00:00+00:00,1.1319310714285713,2025-05-23 11:00:00+00:00,sl,-113.41,-1.02,4,False
USD_JPY,short,760,142.6265,2025-05-23 12:00:00+00:00,143.13385714285712,2025-05-27 05:00:00+00:00,sl,-2.69,-1.01,42,False
USD_CHF,short,30780,0.8231949999999999,2025-05-23 13:00:00+00:00,0.8262371428571428,2025-05-27 09:00:00+00:00,sl,-113.33,-1.02,45,False
GBP_USD,long,39301,1.35106,2025-05-28 10:00:00+00:00,1.3482385714285714,2025-05-28 11:00:00+00:00,sl,-110.88,-1.02,2,False
AUD_USD,long,39959,0.64495,2025-05-29 08:00:00+00:00,0.6422457142857143,2025-05-30 02:00:00+00:00,sl,-108.06,-1.02,19,False
GBP_USD,long,22586,1.35023,2025-05-29 13:00:00+00:00,1.3455085714285715,2025-05-30 07:00:00+00:00,sl,-106.64,-1.01,19,False
AUD_USD,short,49800,0.64169,2025-05-30 10:00:00+00:00,0.64381,2025-05-30 14:00:00+00:00,sl,-105.58,-1.02,5,False
GBP_USD,long,27854,1.3544,2025-06-02 09:00:00+00:00,1.350797142857143,2025-06-03 08:00:00+00:00,sl,-100.35,-1.02,24,False
USD_JPY,short,667,143.1335,2025-06-04 15:00:00+00:00,143.8944285714286,2025-06-05 15:00:00+00:00,sl,-3.53,-1.0,25,False
GBP_USD,long,23870,1.35721,2025-06-04 17:00:00+00:00,1.3531128571428572,2025-06-06 09:00:00+00:00,sl,-97.8,-1.01,41,False
GBP_USD,long,62304,1.3569,2025-06-09 07:00:00+00:00,1.3552692857142856,2025-06-09 12:00:00+00:00,sl,-101.6,-1.04,6,False
AUD_USD,long,93456,0.65197,2025-06-09 08:00:00+00:00,0.6508335714285715,2025-06-09 13:00:00+00:00,sl,-106.21,-1.05,6,False
EUR_USD,long,12517,1.13499,2025-05-29 13:00:00+00:00,1.1516042857142859,2025-06-12 00:00:00+00:00,tp,207.96,2.0,228,False
AUD_USD,long,29206,0.6513599999999999,2025-06-13 17:00:00+00:00,0.6481014285714285,2025-06-15 21:00:00+00:00,sl,-95.17,-1.02,5,False
GBP_USD,long,26158,1.35982,2025-06-16 16:00:00+00:00,1.3562542857142856,2025-06-17 00:00:00+00:00,sl,-93.27,-1.02,9,False
USD_JPY,long,617,145.3075,2025-06-25 07:00:00+00:00,145.88392857142856,2025-06-25 12:00:00+00:00,tp,2.44,1.98,6,False
USD_CHF,short,60067,0.803225,2025-06-26 06:00:00+00:00,0.8008721428571428,2025-06-26 08:00:00+00:00,tp,176.47,1.94,3,False
USD_JPY,short,646,144.2415,2025-07-04 07:00:00+00:00,144.4887857142857,2025-07-04 13:00:00+00:00,sl,-1.11,-1.02,7,False
EUR_USD,long,35864,1.17604,2025-07-08 08:00:00+00:00,1.1733414285714285,2025-07-08 10:00:00+00:00,sl,-96.78,-1.02,3,False
